order_line_id,order_id,dc_id,sku,qty_ordered,qty_shipped,ship_date,promised_date,actual_delivery_date,transit_days_actual,promise_revisions,backorder_days,on_time,in_full
OL-0019500,ORD-016050,CD-SP,P1,175,175,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019501,ORD-016051,CD-PE,P2,112,112,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019502,ORD-016052,CD-GO,P4,75,75,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019504,ORD-016054,CD-GO,P3,75,75,2026-06-09,2026-06-16,2026-06-12,3,0,0,1,1
OL-0019505,ORD-016055,CD-PE,P3,75,75,2026-06-09,2026-06-15,2026-06-12,3,0,0,1,1
OL-0019506,ORD-016056,CD-SP,P2,224,224,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019507,ORD-016057,CD-PR,P3,75,75,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019508,ORD-016058,CD-GO,P1,175,175,2026-06-09,2026-06-16,2026-06-17,6,0,0,0,1
OL-0019509,ORD-016059,CD-PR,P4,75,75,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019510,ORD-016060,CD-SP,P3,150,150,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019511,ORD-016061,CD-SP,P2,112,112,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019512,ORD-016062,CD-PE,P4,75,75,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019513,ORD-016063,CD-GO,P1,175,175,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019514,ORD-016064,CD-PE,P5,125,125,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019515,ORD-016065,CD-PE,P1,525,525,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019516,ORD-016066,CD-PR,P2,112,112,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019517,ORD-016067,CD-PE,P2,112,112,2026-06-09,2026-06-15,2026-06-16,5,0,0,0,1
OL-0019518,ORD-016068,CD-PR,P1,175,175,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019519,ORD-016069,CD-SP,P1,175,175,2026-06-09,2026-06-15,2026-06-15,4,0,0,1,1
OL-0019520,ORD-016070,CD-SP,P2,112,112,2026-06-09,2026-06-15,2026-06-15,4,0,0,1,1
OL-0019521,ORD-016071,CD-SP,P1,60,60,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019522,ORD-016072,CD-PE,P1,180,180,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019523,ORD-016073,CD-SP,P2,48,48,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019524,ORD-016074,CD-GO,P1,66,66,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019525,ORD-016075,CD-PE,P2,108,108,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019526,ORD-016076,CD-GO,P1,48,48,2026-06-09,2026-06-16,2026-06-12,3,0,0,1,1
OL-0019527,ORD-016076,CD-GO,P4,12,12,2026-06-09,2026-06-16,2026-06-12,3,0,0,1,1
OL-0019528,ORD-016076,CD-GO,P5,6,6,2026-06-09,2026-06-16,2026-06-15,4,0,0,1,1
OL-0019529,ORD-016077,CD-PE,P1,24,24,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019530,ORD-016078,CD-SP,P3,48,48,2026-06-09,2026-06-15,2026-06-15,4,0,0,1,1
OL-0019532,ORD-016080,CD-PE,P4,24,24,2026-06-09,2026-06-15,2026-06-15,4,0,0,1,1
OL-0019533,ORD-016081,CD-PR,P3,18,18,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019534,ORD-016082,CD-SP,P2,78,78,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019535,ORD-016083,CD-SP,P1,48,48,2026-06-09,2026-06-15,2026-06-15,4,0,0,1,1
OL-0019536,ORD-016084,CD-PR,P2,66,66,2026-06-09,2026-06-12,2026-06-12,3,0,0,1,1
OL-0019537,ORD-016084,CD-PR,P3,30,30,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019538,ORD-016084,CD-PR,P4,48,48,2026-06-09,2026-06-12,2026-06-12,3,0,0,1,1
OL-0019539,ORD-016085,CD-PE,P2,18,18,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019540,ORD-016085,CD-PE,P5,24,24,2026-06-09,2026-06-15,2026-06-15,4,0,0,1,1
OL-0019542,ORD-016087,CD-GO,P4,24,24,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019543,ORD-016088,CD-GO,P2,60,60,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019544,ORD-016089,CD-SP,P5,24,24,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019547,ORD-016091,CD-PE,P3,42,42,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019548,ORD-016092,CD-SP,P1,192,192,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019551,ORD-016095,CD-GO,P2,24,24,2026-06-09,2026-06-16,2026-06-19,8,0,0,0,1
OL-0019552,ORD-016096,CD-SP,P1,48,48,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019553,ORD-016097,CD-PE,P4,24,24,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019554,ORD-016098,CD-SP,P4,30,30,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019555,ORD-016099,CD-PR,P2,60,60,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019556,ORD-016100,CD-GO,P3,36,36,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019557,ORD-016101,CD-SP,P3,30,30,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019558,ORD-016102,CD-SP,P2,78,78,2026-06-09,2026-06-15,2026-06-11,2,0,0,1,1
OL-0019559,ORD-016103,CD-GO,P5,6,6,2026-06-09,2026-06-12,2026-06-10,1,0,0,1,1
OL-0019560,ORD-016104,CD-PR,P3,300,300,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019561,ORD-016105,CD-SP,P3,300,300,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019562,ORD-016106,CD-PR,P2,450,450,2026-06-10,2026-06-15,2026-06-15,3,0,0,1,1
OL-0019563,ORD-016106,CD-PR,P4,300,300,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019564,ORD-016107,CD-PE,P1,1400,1400,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019565,ORD-016107,CD-PE,P2,450,450,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019566,ORD-016107,CD-PE,P3,300,300,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019567,ORD-016107,CD-PE,P4,300,300,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019568,ORD-016107,CD-PE,P5,500,500,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019569,ORD-016108,CD-SP,P2,900,900,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019570,ORD-016109,CD-SP,P1,1400,1400,2026-06-10,2026-06-16,2026-06-16,4,0,0,1,1
OL-0019571,ORD-016110,CD-PR,P1,700,700,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019572,ORD-016111,CD-SP,P1,1400,1400,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019573,ORD-016111,CD-SP,P2,450,450,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019574,ORD-016111,CD-SP,P4,300,300,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019575,ORD-016111,CD-SP,P5,500,500,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019576,ORD-016112,CD-GO,P1,700,700,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019577,ORD-016112,CD-GO,P2,450,450,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019578,ORD-016113,CD-SP,P2,450,450,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019579,ORD-016113,CD-SP,P4,600,600,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019474,ORD-016026,CD-SP,P1,700,700,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019477,ORD-016029,CD-SP,P3,300,300,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019580,ORD-016114,CD-PE,P3,300,300,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019581,ORD-016115,CD-PR,P1,700,700,2026-06-10,2026-06-15,2026-06-12,2,0,0,1,1
OL-0019582,ORD-016115,CD-PR,P5,500,500,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019583,ORD-016116,CD-SP,P1,700,700,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019584,ORD-016117,CD-SP,P1,700,700,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019585,ORD-016117,CD-SP,P2,450,450,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019586,ORD-016117,CD-SP,P4,300,300,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019587,ORD-016118,CD-GO,P4,300,300,2026-06-10,2026-06-17,2026-06-15,3,0,0,1,1
OL-0019588,ORD-016119,CD-PE,P1,700,700,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019589,ORD-016120,CD-SP,P2,900,900,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019590,ORD-016121,CD-PE,P2,450,450,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019591,ORD-016122,CD-GO,P2,450,450,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019592,ORD-016123,CD-PR,P4,300,300,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019593,ORD-016124,CD-SP,P1,700,700,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019594,ORD-016124,CD-SP,P4,300,300,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019491,ORD-016041,CD-SP,P1,175,175,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019493,ORD-016043,CD-GO,P2,112,112,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019494,ORD-016044,CD-SP,P2,224,224,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019503,ORD-016053,CD-SP,P4,375,375,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019595,ORD-016125,CD-SP,P1,175,175,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019596,ORD-016126,CD-PE,P1,175,175,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019597,ORD-016127,CD-PR,P2,112,112,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019598,ORD-016128,CD-SP,P5,125,125,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019599,ORD-016129,CD-SP,P2,224,224,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019600,ORD-016130,CD-GO,P1,175,175,2026-06-10,2026-06-17,2026-06-18,6,0,0,0,1
OL-0019601,ORD-016131,CD-SP,P1,175,175,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019602,ORD-016132,CD-PR,P5,125,125,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019604,ORD-016134,CD-PE,P2,112,112,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019605,ORD-016135,CD-SP,P3,75,75,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019606,ORD-016136,CD-SP,P2,224,224,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019607,ORD-016137,CD-SP,P4,75,75,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019608,ORD-016138,CD-PR,P1,175,175,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019609,ORD-016139,CD-SP,P4,225,225,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019610,ORD-016140,CD-PR,P2,112,112,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019611,ORD-016141,CD-SP,P2,224,224,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019612,ORD-016142,CD-SP,P5,125,125,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019613,ORD-016143,CD-GO,P5,125,125,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019614,ORD-016144,CD-SP,P4,75,75,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019615,ORD-016145,CD-SP,P1,175,175,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019617,ORD-016147,CD-GO,P4,75,75,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019618,ORD-016148,CD-GO,P2,112,112,2026-06-10,2026-06-17,2026-06-15,3,0,0,1,1
OL-0019619,ORD-016149,CD-PR,P3,75,75,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019620,ORD-016150,CD-SP,P1,175,175,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019621,ORD-016151,CD-PR,P1,175,175,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019622,ORD-016152,CD-PE,P3,75,75,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019623,ORD-016153,CD-GO,P1,175,175,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019624,ORD-016154,CD-PR,P4,150,150,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019625,ORD-016155,CD-SP,P3,75,75,2026-06-10,2026-06-16,2026-06-16,4,0,0,1,1
OL-0019626,ORD-016156,CD-PE,P4,75,75,2026-06-10,2026-06-16,2026-06-17,5,0,0,0,1
OL-0019627,ORD-016157,CD-PE,P1,175,175,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019628,ORD-016158,CD-SP,P1,175,175,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019629,ORD-016159,CD-PE,P1,175,175,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019630,ORD-016159,CD-PE,P2,112,112,2026-06-10,2026-06-16,2026-06-17,5,0,0,0,1
OL-0019631,ORD-016160,CD-SP,P2,112,112,2026-06-10,2026-06-16,2026-06-15,3,0,0,1,1
OL-0019531,ORD-016079,CD-SP,P4,30,30,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019541,ORD-016086,CD-GO,P3,12,12,2026-06-10,2026-06-17,2026-06-15,3,0,0,1,1
OL-0019545,ORD-016090,CD-SP,P2,66,66,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019546,ORD-016090,CD-SP,P4,90,90,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019549,ORD-016093,CD-PR,P5,24,24,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019550,ORD-016094,CD-PR,P1,132,132,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019632,ORD-016161,CD-GO,P2,24,24,2026-06-10,2026-06-17,2026-06-15,3,0,0,1,1
OL-0019633,ORD-016162,CD-SP,P1,84,84,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019634,ORD-016163,CD-GO,P3,18,18,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019635,ORD-016164,CD-PR,P1,114,114,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019636,ORD-016165,CD-SP,P1,150,150,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019637,ORD-016166,CD-PE,P2,42,42,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019638,ORD-016167,CD-PE,P1,102,102,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019639,ORD-016168,CD-PR,P1,6,6,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019640,ORD-016169,CD-PE,P2,42,42,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019641,ORD-016170,CD-PR,P3,24,24,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019642,ORD-016171,CD-GO,P4,6,6,2026-06-10,2026-06-17,2026-06-15,3,0,0,1,1
OL-0019644,ORD-016173,CD-SP,P1,54,54,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019645,ORD-016174,CD-SP,P2,114,114,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019646,ORD-016175,CD-SP,P5,6,6,2026-06-10,2026-06-16,2026-06-15,3,0,0,1,1
OL-0019647,ORD-016176,CD-PE,P1,72,72,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019648,ORD-016177,CD-PR,P4,54,54,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019650,ORD-016179,CD-SP,P3,72,72,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019651,ORD-016180,CD-PE,P3,30,30,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019652,ORD-016181,CD-SP,P4,78,78,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019653,ORD-016182,CD-SP,P2,114,114,2026-06-10,2026-06-16,2026-06-15,3,0,0,1,1
OL-0019654,ORD-016183,CD-GO,P1,24,24,2026-06-10,2026-06-17,2026-06-16,4,0,0,1,1
OL-0019655,ORD-016184,CD-GO,P1,60,60,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019656,ORD-016184,CD-GO,P5,6,6,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019657,ORD-016185,CD-PE,P4,36,36,2026-06-10,2026-06-16,2026-06-15,3,0,0,1,1
OL-0019658,ORD-016185,CD-PE,P5,30,30,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019659,ORD-016186,CD-SP,P4,24,24,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019660,ORD-016187,CD-SP,P4,48,48,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019661,ORD-016188,CD-SP,P3,12,12,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019662,ORD-016189,CD-PR,P5,24,24,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019663,ORD-016190,CD-GO,P3,6,6,2026-06-10,2026-06-17,2026-06-15,3,0,0,1,1
OL-0019664,ORD-016191,CD-SP,P2,36,36,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019665,ORD-016191,CD-SP,P5,66,66,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019666,ORD-016192,CD-PE,P2,48,48,2026-06-10,2026-06-16,2026-06-12,2,0,0,1,1
OL-0019669,ORD-016194,CD-GO,P2,72,72,2026-06-10,2026-06-15,2026-06-11,1,0,0,1,1
OL-0019670,ORD-016195,CD-PR,P1,700,700,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019671,ORD-016196,CD-SP,P1,700,700,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019672,ORD-016196,CD-SP,P4,900,900,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019673,ORD-016197,CD-PE,P1,1400,1400,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019674,ORD-016197,CD-PE,P2,900,900,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019675,ORD-016198,CD-SP,P1,1400,1400,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019676,ORD-016198,CD-SP,P2,900,900,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019677,ORD-016199,CD-SP,P3,300,300,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019678,ORD-016200,CD-PR,P2,450,450,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019679,ORD-016201,CD-SP,P2,450,450,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019680,ORD-016202,CD-GO,P1,700,700,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019681,ORD-016202,CD-GO,P2,450,450,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019682,ORD-016202,CD-GO,P3,300,300,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019683,ORD-016202,CD-GO,P5,500,500,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019684,ORD-016203,CD-GO,P4,300,300,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019685,ORD-016204,CD-GO,P1,700,700,2026-06-11,2026-06-18,2026-06-16,3,0,0,1,1
OL-0019686,ORD-016205,CD-PR,P2,450,450,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019687,ORD-016206,CD-SP,P2,450,450,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019688,ORD-016207,CD-SP,P4,300,300,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019689,ORD-016208,CD-PE,P1,1400,1400,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019690,ORD-016208,CD-PE,P2,450,450,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019691,ORD-016209,CD-SP,P1,1400,1400,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019692,ORD-016209,CD-SP,P2,450,450,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019693,ORD-016209,CD-SP,P3,300,300,2026-06-11,2026-06-17,2026-06-16,3,0,0,1,1
OL-0019694,ORD-016209,CD-SP,P4,300,300,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019695,ORD-016210,CD-GO,P1,700,700,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019696,ORD-016210,CD-GO,P2,450,450,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019697,ORD-016211,CD-PR,P1,700,700,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019603,ORD-016133,CD-GO,P2,224,224,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019616,ORD-016146,CD-GO,P3,75,75,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019698,ORD-016212,CD-PE,P5,125,125,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019699,ORD-016213,CD-SP,P1,350,350,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019700,ORD-016214,CD-SP,P1,350,350,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019701,ORD-016215,CD-SP,P2,112,112,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019702,ORD-016216,CD-PE,P3,75,75,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019703,ORD-016217,CD-PE,P4,75,75,2026-06-11,2026-06-17,2026-06-16,3,0,0,1,1
OL-0019704,ORD-016218,CD-PR,P2,112,112,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019705,ORD-016219,CD-PE,P1,525,525,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019706,ORD-016220,CD-SP,P3,75,75,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019707,ORD-016221,CD-GO,P4,75,75,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019708,ORD-016222,CD-SP,P2,224,224,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019709,ORD-016223,CD-PR,P3,75,75,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019710,ORD-016224,CD-SP,P3,75,75,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019711,ORD-016225,CD-PR,P4,75,75,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019712,ORD-016226,CD-GO,P1,175,175,2026-06-11,2026-06-18,2026-06-16,3,0,0,1,1
OL-0019713,ORD-016227,CD-GO,P1,175,175,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019714,ORD-016227,CD-GO,P2,112,112,2026-06-11,2026-06-16,2026-06-15,2,0,0,1,1
OL-0019715,ORD-016228,CD-SP,P5,125,125,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019716,ORD-016229,CD-SP,P4,75,75,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019717,ORD-016230,CD-SP,P1,175,175,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019718,ORD-016231,CD-PR,P1,350,350,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019719,ORD-016232,CD-PR,P4,75,75,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019720,ORD-016233,CD-GO,P5,125,125,2026-06-11,2026-06-18,2026-06-16,3,0,0,1,1
OL-0019721,ORD-016234,CD-PE,P2,224,224,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019722,ORD-016235,CD-SP,P4,75,75,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019723,ORD-016236,CD-SP,P2,224,224,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019724,ORD-016237,CD-SP,P4,150,150,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019725,ORD-016238,CD-PE,P2,112,112,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019726,ORD-016239,CD-SP,P4,150,150,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019643,ORD-016172,CD-SP,P2,72,72,2026-06-11,2026-06-17,2026-06-16,3,0,0,1,1
OL-0019649,ORD-016178,CD-GO,P4,24,24,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019667,ORD-016193,CD-PR,P2,96,96,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019668,ORD-016193,CD-PR,P3,18,18,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019727,ORD-016240,CD-SP,P4,66,66,2026-06-11,2026-06-17,2026-06-16,3,0,0,1,1
OL-0019728,ORD-016241,CD-SP,P2,36,36,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019729,ORD-016242,CD-PR,P3,54,54,2026-06-11,2026-06-16,2026-06-12,1,0,0,1,1
OL-0019730,ORD-016243,CD-PE,P5,24,24,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019733,ORD-016245,CD-GO,P1,48,48,2026-06-11,2026-06-18,2026-06-16,3,0,0,1,1
OL-0019734,ORD-016246,CD-PE,P2,24,24,2026-06-11,2026-06-17,2026-06-15,2,0,0,1,1
OL-0019735,ORD-016246,CD-PE,P3,30,30,2026-06-11,2026-06-17,2026-06-18,5,0,0,0,1
