date,dc_id,sku,on_hand,reserved_ka,in_transit,oldest_batch_date
2026-07-29,CD-SP,P1,31526,7821,0,2026-07-29
2026-07-29,CD-SP,P2,19524,4777,0,2026-07-26
2026-07-29,CD-SP,P3,1592,1215,0,2026-07-16
2026-07-29,CD-SP,P4,18,1866,0,2026-07-16
2026-07-29,CD-SP,P5,4251,704,0,2026-07-26
2026-07-29,CD-PR,P1,14762,3552,0,2026-07-21
2026-07-29,CD-PR,P2,9164,2170,0,2026-07-17
2026-07-29,CD-PR,P3,2300,552,0,2026-07-17
2026-07-29,CD-PR,P4,2853,848,0,2026-07-10
2026-07-29,CD-PR,P5,857,320,0,2026-07-21
2026-07-29,CD-GO,P1,14545,2732,0,2026-07-18
2026-07-29,CD-GO,P2,8640,1669,0,2026-07-23
2026-07-29,CD-GO,P3,1493,424,0,2026-07-11
2026-07-29,CD-GO,P4,3636,652,0,2026-07-11
2026-07-29,CD-GO,P5,1134,246,0,2026-07-19
2026-07-29,CD-PE,P1,29961,3790,0,2026-07-16
2026-07-29,CD-PE,P2,18412,2315,0,2026-07-16
2026-07-29,CD-PE,P3,2539,589,0,2026-07-13
2026-07-29,CD-PE,P4,7062,905,0,2026-07-13
2026-07-29,CD-PE,P5,2819,341,0,2026-07-16
2026-07-30,CD-SP,P1,28655,7821,0,2026-07-29
2026-07-30,CD-SP,P2,17670,4777,0,2026-07-26
2026-07-30,CD-SP,P3,1076,1215,0,2026-07-16
2026-07-30,CD-SP,P4,0,1866,0,2026-07-16
2026-07-30,CD-SP,P5,3596,704,0,2026-07-26
2026-07-30,CD-PR,P1,12892,3553,0,2026-07-21
2026-07-30,CD-PR,P2,7818,2170,0,2026-07-17
2026-07-30,CD-PR,P3,1775,552,0,2026-07-17
2026-07-30,CD-PR,P4,2448,848,0,2026-07-10
2026-07-30,CD-PR,P5,839,320,0,2026-07-21
2026-07-30,CD-GO,P1,13598,2733,0,2026-07-18
2026-07-30,CD-GO,P2,7870,1669,0,2026-07-23
2026-07-30,CD-GO,P3,1382,424,0,2026-07-11
2026-07-30,CD-GO,P4,3174,652,0,2026-07-11
2026-07-30,CD-GO,P5,616,246,0,2026-07-19
2026-07-30,CD-PE,P1,27953,3792,0,2026-07-16
2026-07-30,CD-PE,P2,16648,2316,0,2026-07-16
2026-07-30,CD-PE,P3,2509,589,0,2026-07-13
2026-07-30,CD-PE,P4,5106,905,0,2026-07-13
2026-07-30,CD-PE,P5,2795,341,0,2026-07-16
2026-07-31,CD-SP,P1,24431,7821,0,2026-07-29
2026-07-31,CD-SP,P2,15202,4777,0,2026-07-26
2026-07-31,CD-SP,P3,326,1215,0,2026-07-16
2026-07-31,CD-SP,P4,0,1866,0,2026-07-16
2026-07-31,CD-SP,P5,3441,704,0,2026-07-26
2026-07-31,CD-PR,P1,12096,3553,0,2026-07-21
2026-07-31,CD-PR,P2,7066,2170,0,2026-07-17
2026-07-31,CD-PR,P3,1697,552,0,2026-07-17
2026-07-31,CD-PR,P4,1962,848,0,2026-07-10
2026-07-31,CD-PR,P5,821,320,0,2026-07-21
2026-07-31,CD-GO,P1,12434,2734,0,2026-07-18
2026-07-31,CD-GO,P2,7136,1670,0,2026-07-23
2026-07-31,CD-GO,P3,1358,425,0,2026-07-11
2026-07-31,CD-GO,P4,3150,652,0,2026-07-11
2026-07-31,CD-GO,P5,479,246,0,2026-07-19
2026-07-31,CD-PE,P1,26113,3793,0,2026-07-16
2026-07-31,CD-PE,P2,15386,2317,0,2026-07-16
2026-07-31,CD-PE,P3,1717,589,0,2026-07-13
2026-07-31,CD-PE,P4,3585,905,0,2026-07-13
2026-07-31,CD-PE,P5,2616,341,0,2026-07-16
2026-08-01,CD-SP,P1,24263,7821,0,2026-07-29
2026-08-01,CD-SP,P2,15118,4777,0,2026-07-26
2026-08-01,CD-SP,P3,284,1215,0,2026-07-16
2026-08-01,CD-SP,P4,0,1866,0,2026-07-16
2026-08-01,CD-SP,P5,3441,704,0,2026-07-26
2026-08-01,CD-PR,P1,11221,3553,0,2026-07-21
2026-08-01,CD-PR,P2,6616,2170,0,2026-07-17
2026-08-01,CD-PR,P3,1697,552,0,2026-07-17
2026-08-01,CD-PR,P4,1962,848,0,2026-07-10
2026-08-01,CD-PR,P5,821,320,0,2026-07-21
2026-08-01,CD-GO,P1,12434,2734,0,2026-07-18
2026-08-01,CD-GO,P2,7136,1670,0,2026-07-23
2026-08-01,CD-GO,P3,1358,425,0,2026-07-11
2026-08-01,CD-GO,P4,3150,652,0,2026-07-11
2026-08-01,CD-GO,P5,479,246,0,2026-07-19
2026-08-01,CD-PE,P1,26113,3794,0,2026-07-16
2026-08-01,CD-PE,P2,15386,2318,0,2026-07-16
2026-08-01,CD-PE,P3,1717,589,0,2026-07-13
2026-08-01,CD-PE,P4,3585,905,0,2026-07-13
2026-08-01,CD-PE,P5,2616,341,0,2026-07-16
2026-08-02,CD-SP,P1,24263,7821,0,2026-07-29
2026-08-02,CD-SP,P2,15118,4777,0,2026-07-26
2026-08-02,CD-SP,P3,284,1215,0,2026-07-16
2026-08-02,CD-SP,P4,0,1866,0,2026-07-16
2026-08-02,CD-SP,P5,3441,704,0,2026-07-26
2026-08-02,CD-PR,P1,11221,3553,0,2026-07-21
2026-08-02,CD-PR,P2,6616,2170,0,2026-07-17
2026-08-02,CD-PR,P3,1697,552,0,2026-07-17
2026-08-02,CD-PR,P4,1962,848,0,2026-07-10
2026-08-02,CD-PR,P5,821,320,0,2026-07-21
2026-08-02,CD-GO,P1,12434,2734,0,2026-07-18
2026-08-02,CD-GO,P2,7136,1670,0,2026-07-23
2026-08-02,CD-GO,P3,1358,425,0,2026-07-11
2026-08-02,CD-GO,P4,3150,652,0,2026-07-11
2026-08-02,CD-GO,P5,479,246,0,2026-07-19
2026-08-02,CD-PE,P1,26113,3794,0,2026-07-16
2026-08-02,CD-PE,P2,15386,2318,0,2026-07-16
2026-08-02,CD-PE,P3,1717,589,0,2026-07-13
2026-08-02,CD-PE,P4,3585,905,0,2026-07-13
2026-08-02,CD-PE,P5,2616,341,0,2026-07-16
2026-08-03,CD-SP,P1,18677,7821,50400,2026-07-29
2026-08-03,CD-SP,P2,12346,4777,31500,2026-07-26
2026-08-03,CD-SP,P3,17,1215,12300,2026-07-16
2026-08-03,CD-SP,P4,0,1866,18600,2026-07-16
2026-08-03,CD-SP,P5,2756,704,4500,2026-07-26
2026-08-03,CD-PR,P1,9363,3553,34300,2026-07-21
2026-08-03,CD-PR,P2,4804,2170,21600,2026-07-17
2026-08-03,CD-PR,P3,887,552,5700,2026-07-17
2026-08-03,CD-PR,P4,1152,848,9300,2026-07-10
2026-08-03,CD-PR,P5,785,320,4000,2026-07-21
2026-08-03,CD-GO,P1,10371,2734,22400,2026-07-18
2026-08-03,CD-GO,P2,6414,1670,14400,2026-07-23
2026-08-03,CD-GO,P3,578,425,4500,2026-07-11
2026-08-03,CD-GO,P4,2865,652,5400,2026-07-11
2026-08-03,CD-GO,P5,443,246,3000,2026-07-19
2026-08-03,CD-PE,P1,23676,3794,34300,2026-07-16
2026-08-03,CD-PE,P2,13562,2318,15750,2026-07-16
2026-08-03,CD-PE,P3,928,589,8400,2026-07-13
2026-08-03,CD-PE,P4,2874,905,11400,2026-07-13
2026-08-03,CD-PE,P5,2592,341,3500,2026-07-16
2026-08-04,CD-SP,P1,12615,7821,50400,2026-07-29
2026-08-04,CD-SP,P2,9006,4777,31500,2026-07-26
2026-08-04,CD-SP,P3,17,1215,12300,2026-07-16
2026-08-04,CD-SP,P4,0,1866,18600,2026-07-16
2026-08-04,CD-SP,P5,2083,704,4500,2026-07-26
2026-08-04,CD-PR,P1,6582,3553,34300,2026-07-21
2026-08-04,CD-PR,P2,3566,2170,21600,2026-07-17
2026-08-04,CD-PR,P3,182,552,5700,2026-07-17
2026-08-04,CD-PR,P4,360,848,9300,2026-07-10
2026-08-04,CD-PR,P5,5,320,4000,2026-07-21
2026-08-04,CD-GO,P1,8483,2734,22400,2026-07-18
2026-08-04,CD-GO,P2,4696,1670,14400,2026-07-23
2026-08-04,CD-GO,P3,233,425,4500,2026-07-11
2026-08-04,CD-GO,P4,1722,652,5400,2026-07-11
2026-08-04,CD-GO,P5,306,246,3000,2026-07-19
2026-08-04,CD-PE,P1,21233,3794,34300,2026-07-16
2026-08-04,CD-PE,P2,12354,2318,15750,2026-07-16
2026-08-04,CD-PE,P3,253,589,8400,2026-07-13
2026-08-04,CD-PE,P4,1482,905,11400,2026-07-13
2026-08-04,CD-PE,P5,2443,341,3500,2026-07-16
2026-08-05,CD-SP,P1,6534,7821,50400,2026-07-29
2026-08-05,CD-SP,P2,6412,4777,31500,2026-07-26
2026-08-05,CD-SP,P3,17,1215,12300,2026-07-16
2026-08-05,CD-SP,P4,0,1908,18600,2026-07-16
2026-08-05,CD-SP,P5,1368,704,4500,2026-07-26
2026-08-05,CD-PR,P1,4766,3554,34300,2026-07-21
2026-08-05,CD-PR,P2,2790,2171,21600,2026-07-17
2026-08-05,CD-PR,P3,41,552,5700,2026-07-17
2026-08-05,CD-PR,P4,24,867,9300,2026-07-10
2026-08-05,CD-PR,P5,5,320,4000,2026-07-21
2026-08-05,CD-GO,P1,6800,2735,22400,2026-07-18
2026-08-05,CD-GO,P2,3920,1670,14400,2026-07-23
2026-08-05,CD-GO,P3,11,425,4500,2026-07-11
2026-08-05,CD-GO,P4,48,667,5400,2026-07-11
2026-08-05,CD-GO,P5,300,246,3000,2026-07-19
2026-08-05,CD-PE,P1,17933,3796,34300,2026-07-16
2026-08-05,CD-PE,P2,11246,2319,15750,2026-07-16
2026-08-05,CD-PE,P3,58,590,8400,2026-07-13
2026-08-05,CD-PE,P4,6,926,11400,2026-07-13
2026-08-05,CD-PE,P5,1419,342,3500,2026-07-16
2026-08-06,CD-SP,P1,51745,7821,0,2026-08-06
2026-08-06,CD-SP,P2,34264,4777,0,2026-08-06
2026-08-06,CD-SP,P3,9122,1215,0,2026-08-06
2026-08-06,CD-SP,P4,16755,1947,0,2026-08-06
2026-08-06,CD-SP,P5,1195,704,4500,2026-07-26
2026-08-06,CD-PR,P1,3180,3554,34300,2026-07-21
2026-08-06,CD-PR,P2,990,2171,21600,2026-07-17
2026-08-06,CD-PR,P3,41,552,5700,2026-07-17
2026-08-06,CD-PR,P4,18,885,9300,2026-07-10
2026-08-06,CD-PR,P5,5,320,4000,2026-07-21
2026-08-06,CD-GO,P1,5473,2735,22400,2026-07-18
2026-08-06,CD-GO,P2,3168,1671,14400,2026-07-23
2026-08-06,CD-GO,P3,11,425,4500,2026-07-11
2026-08-06,CD-GO,P4,12,681,5400,2026-07-11
2026-08-06,CD-GO,P5,145,246,3000,2026-07-19
2026-08-06,CD-PE,P1,49434,3798,0,2026-08-06
2026-08-06,CD-PE,P2,25534,2320,0,2026-08-06
2026-08-06,CD-PE,P3,28,590,8400,2026-07-13
2026-08-06,CD-PE,P4,0,946,11400,2026-07-13
2026-08-06,CD-PE,P5,3758,342,0,2026-08-06
2026-08-07,CD-SP,P1,48766,7821,0,2026-08-06
2026-08-07,CD-SP,P2,33370,4777,0,2026-08-06
2026-08-07,CD-SP,P3,8501,1215,0,2026-08-06
2026-08-07,CD-SP,P4,15477,1983,0,2026-08-06
2026-08-07,CD-SP,P5,534,704,4500,2026-07-26
2026-08-07,CD-PR,P1,35990,3554,0,2026-08-07
2026-08-07,CD-PR,P2,12,2171,21600,2026-07-17
2026-08-07,CD-PR,P3,5336,552,0,2026-08-07
2026-08-07,CD-PR,P4,8913,901,0,2026-08-07
2026-08-07,CD-PR,P5,5,320,4000,2026-07-21
2026-08-07,CD-GO,P1,5220,2736,22400,2026-07-18
2026-08-07,CD-GO,P2,2540,1671,14400,2026-07-23
2026-08-07,CD-GO,P3,5,425,4500,2026-07-11
2026-08-07,CD-GO,P4,6,694,5400,2026-07-11
2026-08-07,CD-GO,P5,139,246,3000,2026-07-19
2026-08-07,CD-PE,P1,47588,3799,0,2026-08-06
2026-08-07,CD-PE,P2,24906,2320,0,2026-08-06
2026-08-07,CD-PE,P3,4,590,8400,2026-07-13
2026-08-07,CD-PE,P4,0,964,11400,2026-07-13
2026-08-07,CD-PE,P5,3591,342,0,2026-08-06
2026-08-08,CD-SP,P1,48766,7821,0,2026-08-06
2026-08-08,CD-SP,P2,32920,4777,0,2026-08-06
2026-08-08,CD-SP,P3,8426,1215,0,2026-08-06
2026-08-08,CD-SP,P4,15477,2009,0,2026-08-06
2026-08-08,CD-SP,P5,34,704,4500,2026-07-26
2026-08-08,CD-PR,P1,35990,3555,0,2026-08-07
2026-08-08,CD-PR,P2,12,2171,21600,2026-07-17
2026-08-08,CD-PR,P3,5336,552,0,2026-08-07
2026-08-08,CD-PR,P4,8838,913,0,2026-08-07
2026-08-08,CD-PR,P5,5,320,4000,2026-07-21
2026-08-08,CD-GO,P1,26920,2736,0,2026-08-08
2026-08-08,CD-GO,P2,2540,1671,14400,2026-07-23
2026-08-08,CD-GO,P3,4505,425,0,2026-08-08
2026-08-08,CD-GO,P4,5406,703,0,2026-08-08
2026-08-08,CD-GO,P5,139,246,3000,2026-07-19
2026-08-08,CD-PE,P1,47588,3800,0,2026-08-06
2026-08-08,CD-PE,P2,24906,2321,0,2026-08-06
2026-08-08,CD-PE,P3,4,590,8400,2026-07-13
2026-08-08,CD-PE,P4,0,977,11400,2026-07-13
2026-08-08,CD-PE,P5,3591,342,0,2026-08-06
2026-08-09,CD-SP,P1,48766,7821,0,2026-08-06
2026-08-09,CD-SP,P2,32920,4777,0,2026-08-06
2026-08-09,CD-SP,P3,8426,1215,0,2026-08-06
2026-08-09,CD-SP,P4,15477,2009,0,2026-08-06
2026-08-09,CD-SP,P5,4534,704,0,2026-08-09
2026-08-09,CD-PR,P1,35990,3555,0,2026-08-07
2026-08-09,CD-PR,P2,12,2171,21600,2026-07-17
2026-08-09,CD-PR,P3,5336,552,0,2026-08-07
2026-08-09,CD-PR,P4,8838,913,0,2026-08-07
2026-08-09,CD-PR,P5,5,320,4000,2026-07-21
2026-08-09,CD-GO,P1,26920,2736,0,2026-08-08
2026-08-09,CD-GO,P2,2540,1671,14400,2026-07-23
2026-08-09,CD-GO,P3,4505,425,0,2026-08-08
2026-08-09,CD-GO,P4,5406,703,0,2026-08-08
2026-08-09,CD-GO,P5,3139,246,0,2026-08-09
2026-08-09,CD-PE,P1,47588,3800,0,2026-08-06
2026-08-09,CD-PE,P2,24906,2321,0,2026-08-06
2026-08-09,CD-PE,P3,4,590,8400,2026-07-13
2026-08-09,CD-PE,P4,0,977,11400,2026-07-13
2026-08-09,CD-PE,P5,3591,342,0,2026-08-06
2026-08-10,CD-SP,P1,43180,7821,25900,2026-08-06
2026-08-10,CD-SP,P2,26710,4777,13950,2026-08-06
2026-08-10,CD-SP,P3,7511,1215,3900,2026-08-06
2026-08-10,CD-SP,P4,14277,2009,4500,2026-08-06
2026-08-10,CD-SP,P5,4480,704,3000,2026-08-09
2026-08-10,CD-PR,P1,32467,3555,9100,2026-08-07
2026-08-10,CD-PR,P2,6,2171,28350,2026-07-17
2026-08-10,CD-PR,P3,4961,552,2100,2026-08-07
2026-08-10,CD-PR,P4,7722,913,3300,2026-08-07
2026-08-10,CD-PR,P5,5,320,4500,2026-07-21
2026-08-10,CD-GO,P1,25062,2736,7700,2026-08-08
2026-08-10,CD-GO,P2,16194,1671,4050,2026-08-10
2026-08-10,CD-GO,P3,4094,425,1200,2026-08-08
2026-08-10,CD-GO,P4,4995,703,3900,2026-08-08
2026-08-10,CD-GO,P5,3121,246,500,2026-08-09
2026-08-10,CD-PE,P1,45694,3800,12600,2026-08-06
2026-08-10,CD-PE,P2,22472,2321,13050,2026-08-06
2026-08-10,CD-PE,P3,7687,590,1800,2026-08-10
2026-08-10,CD-PE,P4,10290,977,4800,2026-08-10
2026-08-10,CD-PE,P5,3454,342,2500,2026-08-06
2026-08-11,CD-SP,P1,38282,7359,25900,2026-08-06
2026-08-11,CD-SP,P2,24050,4495,13950,2026-08-06
2026-08-11,CD-SP,P3,6665,1143,3900,2026-08-06
2026-08-11,CD-SP,P4,13272,1899,4500,2026-08-06
2026-08-11,CD-SP,P5,4325,662,3000,2026-08-09
2026-08-11,CD-PR,P1,29668,3345,9100,2026-08-07
2026-08-11,CD-PR,P2,20280,2043,6750,2026-08-11
2026-08-11,CD-PR,P3,4520,519,2100,2026-08-07
2026-08-11,CD-PR,P4,7014,863,3300,2026-08-07
2026-08-11,CD-PR,P5,3993,301,500,2026-08-11
2026-08-11,CD-GO,P1,23445,2575,7700,2026-08-08
2026-08-11,CD-GO,P2,14956,1573,4050,2026-08-10
2026-08-11,CD-GO,P3,3989,400,1200,2026-08-08
2026-08-11,CD-GO,P4,4977,665,3900,2026-08-08
2026-08-11,CD-GO,P5,3103,232,500,2026-08-09
2026-08-11,CD-PE,P1,42931,3576,12600,2026-08-06
2026-08-11,CD-PE,P2,21240,2184,13050,2026-08-06
2026-08-11,CD-PE,P3,7483,555,1800,2026-08-10
2026-08-11,CD-PE,P4,10260,923,4800,2026-08-10
2026-08-11,CD-PE,P5,3442,322,2500,2026-08-06
2026-08-12,CD-SP,P1,31392,7359,25900,2026-08-06
2026-08-12,CD-SP,P2,20460,4495,13950,2026-08-06
2026-08-12,CD-SP,P3,5855,1143,3900,2026-08-06
2026-08-12,CD-SP,P4,11451,1941,4500,2026-08-06
2026-08-12,CD-SP,P5,4164,662,3000,2026-08-09
2026-08-12,CD-PR,P1,27798,3345,9100,2026-08-07
2026-08-12,CD-PR,P2,18396,2043,6750,2026-08-11
2026-08-12,CD-PR,P3,4403,520,2100,2026-08-07
2026-08-12,CD-PR,P4,5616,882,3300,2026-08-07
2026-08-12,CD-PR,P5,3844,301,500,2026-08-11
2026-08-12,CD-GO,P1,21334,2576,7700,2026-08-08
2026-08-12,CD-GO,P2,14204,1573,4050,2026-08-10
2026-08-12,CD-GO,P3,3983,400,1200,2026-08-08
2026-08-12,CD-GO,P4,4410,679,3900,2026-08-08
2026-08-12,CD-GO,P5,2954,232,500,2026-08-09
2026-08-12,CD-PE,P1,41773,3578,12600,2026-08-06
2026-08-12,CD-PE,P2,20174,2185,13050,2026-08-06
2026-08-12,CD-PE,P3,7129,556,1800,2026-08-10
2026-08-12,CD-PE,P4,9774,944,4800,2026-08-10
2026-08-12,CD-PE,P5,3424,322,2500,2026-08-06
2026-08-13,CD-SP,P1,51809,7359,0,2026-08-13
2026-08-13,CD-SP,P2,32082,4495,0,2026-08-13
2026-08-13,CD-SP,P3,8840,1143,0,2026-08-13
2026-08-13,CD-SP,P4,14748,1979,0,2026-08-13
2026-08-13,CD-SP,P5,2979,662,3000,2026-08-09
2026-08-13,CD-PR,P1,25940,3346,9100,2026-08-07
2026-08-13,CD-PR,P2,16708,2044,6750,2026-08-11
2026-08-13,CD-PR,P3,3728,520,2100,2026-08-07
2026-08-13,CD-PR,P4,4800,900,3300,2026-08-07
2026-08-13,CD-PR,P5,3826,301,500,2026-08-11
2026-08-13,CD-GO,P1,21063,2576,7700,2026-08-08
2026-08-13,CD-GO,P2,13446,1574,4050,2026-08-10
2026-08-13,CD-GO,P3,3191,400,1200,2026-08-08
2026-08-13,CD-GO,P4,4092,693,3900,2026-08-08
2026-08-13,CD-GO,P5,2442,232,500,2026-08-09
2026-08-13,CD-PE,P1,51779,3580,0,2026-08-13
2026-08-13,CD-PE,P2,30754,2186,0,2026-08-13
2026-08-13,CD-PE,P3,6349,556,1800,2026-08-10
2026-08-13,CD-PE,P4,8976,963,4800,2026-08-10
2026-08-13,CD-PE,P5,5275,322,0,2026-08-13
2026-08-14,CD-SP,P1,48769,7359,0,2026-08-13
2026-08-14,CD-SP,P2,30016,4495,0,2026-08-13
2026-08-14,CD-SP,P3,8423,1143,0,2026-08-13
2026-08-14,CD-SP,P4,14151,2015,0,2026-08-13
2026-08-14,CD-SP,P5,2848,662,3000,2026-08-09
2026-08-14,CD-PR,P1,32482,3346,0,2026-08-14
2026-08-14,CD-PR,P2,22440,2044,0,2026-08-14
2026-08-14,CD-PR,P3,5699,520,0,2026-08-14
2026-08-14,CD-PR,P4,7308,916,0,2026-08-14
2026-08-14,CD-PR,P5,3820,301,500,2026-08-11
2026-08-14,CD-GO,P1,19223,2577,7700,2026-08-08
2026-08-14,CD-GO,P2,12498,1574,4050,2026-08-10
2026-08-14,CD-GO,P3,3167,400,1200,2026-08-08
2026-08-14,CD-GO,P4,3981,706,3900,2026-08-08
2026-08-14,CD-GO,P5,2430,232,500,2026-08-09
2026-08-14,CD-PE,P1,50633,3581,0,2026-08-13
2026-08-14,CD-PE,P2,29440,2187,0,2026-08-13
2026-08-14,CD-PE,P3,6256,556,1800,2026-08-10
2026-08-14,CD-PE,P4,8577,981,4800,2026-08-10
2026-08-14,CD-PE,P5,4763,322,0,2026-08-13
2026-08-15,CD-SP,P1,48069,7359,0,2026-08-13
2026-08-15,CD-SP,P2,30016,4495,0,2026-08-13
2026-08-15,CD-SP,P3,8423,1143,0,2026-08-13
2026-08-15,CD-SP,P4,13851,2041,0,2026-08-13
2026-08-15,CD-SP,P5,2812,662,3000,2026-08-09
2026-08-15,CD-PR,P1,32482,3346,0,2026-08-14
2026-08-15,CD-PR,P2,22232,2044,0,2026-08-14
2026-08-15,CD-PR,P3,5699,520,0,2026-08-14
2026-08-15,CD-PR,P4,7308,928,0,2026-08-14
2026-08-15,CD-PR,P5,3820,301,500,2026-08-11
2026-08-15,CD-GO,P1,26923,2577,0,2026-08-15
2026-08-15,CD-GO,P2,16548,1574,0,2026-08-15
2026-08-15,CD-GO,P3,4367,400,0,2026-08-15
2026-08-15,CD-GO,P4,7881,715,0,2026-08-15
2026-08-15,CD-GO,P5,2430,232,500,2026-08-09
2026-08-15,CD-PE,P1,50633,3582,0,2026-08-13
2026-08-15,CD-PE,P2,29440,2188,0,2026-08-13
2026-08-15,CD-PE,P3,6256,556,1800,2026-08-10
2026-08-15,CD-PE,P4,8577,994,4800,2026-08-10
2026-08-15,CD-PE,P5,4763,322,0,2026-08-13
2026-08-16,CD-SP,P1,48069,7359,0,2026-08-13
2026-08-16,CD-SP,P2,30016,4495,0,2026-08-13
2026-08-16,CD-SP,P3,8423,1143,0,2026-08-13
2026-08-16,CD-SP,P4,13851,2041,0,2026-08-13
2026-08-16,CD-SP,P5,5812,662,0,2026-08-16
2026-08-16,CD-PR,P1,32482,3346,0,2026-08-14
2026-08-16,CD-PR,P2,22232,2044,0,2026-08-14
2026-08-16,CD-PR,P3,5699,520,0,2026-08-14
2026-08-16,CD-PR,P4,7308,928,0,2026-08-14
2026-08-16,CD-PR,P5,3820,301,500,2026-08-11
2026-08-16,CD-GO,P1,26923,2577,0,2026-08-15
2026-08-16,CD-GO,P2,16548,1574,0,2026-08-15
2026-08-16,CD-GO,P3,4367,400,0,2026-08-15
2026-08-16,CD-GO,P4,7881,715,0,2026-08-15
2026-08-16,CD-GO,P5,2930,232,0,2026-08-16
2026-08-16,CD-PE,P1,50633,3582,0,2026-08-13
2026-08-16,CD-PE,P2,29440,2188,0,2026-08-13
2026-08-16,CD-PE,P3,6256,556,1800,2026-08-10
2026-08-16,CD-PE,P4,8577,994,4800,2026-08-10
2026-08-16,CD-PE,P5,4763,322,0,2026-08-13
2026-08-17,CD-SP,P1,39883,7359,22400,2026-08-13
2026-08-17,CD-SP,P2,27796,4495,13950,2026-08-13
2026-08-17,CD-SP,P3,7733,1143,0,2026-08-13
2026-08-17,CD-SP,P4,13029,2041,3900,2026-08-13
2026-08-17,CD-SP,P5,5651,662,1500,2026-08-16
2026-08-17,CD-PR,P1,31300,3346,9800,2026-08-14
2026-08-17,CD-PR,P2,20846,2044,450,2026-08-14
2026-08-17,CD-PR,P3,5600,520,0,2026-08-14
2026-08-17,CD-PR,P4,6855,928,0,2026-08-14
2026-08-17,CD-PR,P5,3171,301,500,2026-08-11
2026-08-17,CD-GO,P1,25916,2577,3500,2026-08-15
2026-08-17,CD-GO,P2,15192,1574,4050,2026-08-15
2026-08-17,CD-GO,P3,4337,400,0,2026-08-15
2026-08-17,CD-GO,P4,7101,715,0,2026-08-15
2026-08-17,CD-GO,P5,2924,232,0,2026-08-16
2026-08-17,CD-PE,P1,47405,3582,0,2026-08-13
2026-08-17,CD-PE,P2,28398,2188,0,2026-08-13
2026-08-17,CD-PE,P3,5839,556,1800,2026-08-10
2026-08-17,CD-PE,P4,12972,994,0,2026-08-17
2026-08-17,CD-PE,P5,4751,322,0,2026-08-13
2026-08-18,CD-SP,P1,35220,7359,22400,2026-08-13
2026-08-18,CD-SP,P2,23134,4495,13950,2026-08-13
2026-08-18,CD-SP,P3,6716,1143,0,2026-08-13
2026-08-18,CD-SP,P4,11508,2085,3900,2026-08-13
2026-08-18,CD-SP,P5,5109,662,1500,2026-08-16
2026-08-18,CD-PR,P1,27795,3347,9800,2026-08-14
2026-08-18,CD-PR,P2,18448,2044,450,2026-08-14
2026-08-18,CD-PR,P3,5264,520,0,2026-08-14
2026-08-18,CD-PR,P4,5295,949,0,2026-08-14
2026-08-18,CD-PR,P5,3147,301,0,2026-08-18
2026-08-18,CD-GO,P1,23352,2578,3500,2026-08-15
2026-08-18,CD-GO,P2,13860,1575,4050,2026-08-15
2026-08-18,CD-GO,P3,4226,400,0,2026-08-15
2026-08-18,CD-GO,P4,6783,731,0,2026-08-15
2026-08-18,CD-GO,P5,2775,232,0,2026-08-16
2026-08-18,CD-PE,P1,44492,3584,0,2026-08-13
2026-08-18,CD-PE,P2,26378,2189,0,2026-08-13
2026-08-18,CD-PE,P3,5410,557,1800,2026-08-10
2026-08-18,CD-PE,P4,12174,1016,0,2026-08-17
2026-08-18,CD-PE,P5,4596,322,0,2026-08-13
2026-08-19,CD-SP,P1,31981,7359,22400,2026-08-13
2026-08-19,CD-SP,P2,19090,4495,13950,2026-08-13
2026-08-19,CD-SP,P3,6041,1143,0,2026-08-13
2026-08-19,CD-SP,P4,10191,2127,3900,2026-08-13
2026-08-19,CD-SP,P5,4454,662,1500,2026-08-16
2026-08-19,CD-PR,P1,26685,3347,9800,2026-08-14
2026-08-19,CD-PR,P2,17324,2044,450,2026-08-14
2026-08-19,CD-PR,P3,4853,520,0,2026-08-14
2026-08-19,CD-PR,P4,4572,968,0,2026-08-14
2026-08-19,CD-PR,P5,3022,301,0,2026-08-18
2026-08-19,CD-GO,P1,22731,2579,3500,2026-08-15
2026-08-19,CD-GO,P2,13658,1575,4050,2026-08-15
2026-08-19,CD-GO,P3,3446,400,0,2026-08-15
2026-08-19,CD-GO,P4,6678,746,0,2026-08-15
2026-08-19,CD-GO,P5,2632,232,0,2026-08-16
2026-08-19,CD-PE,P1,41729,3586,0,2026-08-13
2026-08-19,CD-PE,P2,25028,2190,0,2026-08-13
2026-08-19,CD-PE,P3,6835,557,0,2026-08-19
2026-08-19,CD-PE,P4,11757,1037,0,2026-08-17
2026-08-19,CD-PE,P5,4578,323,0,2026-08-13
2026-08-20,CD-SP,P1,26895,7359,22400,2026-08-13
2026-08-20,CD-SP,P2,15984,4495,13950,2026-08-13
2026-08-20,CD-SP,P3,4907,1143,0,2026-08-13
2026-08-20,CD-SP,P4,12105,2166,0,2026-08-20
2026-08-20,CD-SP,P5,4299,662,1500,2026-08-16
2026-08-20,CD-PR,P1,23856,3347,9800,2026-08-14
2026-08-20,CD-PR,P2,16138,2045,450,2026-08-14
2026-08-20,CD-PR,P3,4448,520,0,2026-08-14
2026-08-20,CD-PR,P4,4074,985,0,2026-08-14
2026-08-20,CD-PR,P5,2968,301,0,2026-08-18
2026-08-20,CD-GO,P1,20366,2579,3500,2026-08-15
2026-08-20,CD-GO,P2,12510,1575,4050,2026-08-15
2026-08-20,CD-GO,P3,3041,401,0,2026-08-15
